,player_id,Player,pos,age,tm,g,gs,mp,fg,fga,fg_percent,threepoint,threepoint_att,threepoint_percent,twopoint,twopoint_att,twopoint_percent,ft,fta,ft_percent,orb,drb,trb,ast,stl,blk,tov,pf,pts,per,ts_percent,threepoint_attr,ftr,orb_percent,drb_percent,trb_percent,ast_percent,stl_percent,blk_percent,tov_percent,usg_percent,ows,dws,ws,ws_per_48,obpm,dbpm,bpm,vorp,principal component 1,principal component 2,principal component 3,class
60,60,Avery Bradley,SG,30,TOT,27,6,602,3.8,10.2,0.374,2.0,6.0,0.327,1.9,4.2,0.443,0.7,0.9,0.8,0.5,2.9,3.4,2.8,1.3,0.2,1.7,3.3,10.3,6.3,0.487,0.591,0.088,1.4,9.1,5.2,10.8,1.7,0.5,13.6,14.9,-0.5,0.4,-0.1,-0.008,-4.9,-0.5,-5.4,-0.5,4.238990881902022,-0.9041267527472254,-1.0920602485924822,1
61,61,Tony Bradley,C,23,TOT,42,8,684,6.9,10.4,0.665,0.0,0.2,0.0,6.9,10.2,0.675,2.0,2.9,0.691,4.5,8.1,12.6,1.9,0.8,1.6,1.7,3.2,15.8,20.7,0.678,0.015,0.279,13.3,24.0,18.6,8.5,1.0,3.9,13.0,15.8,1.8,1.0,2.7,0.192,1.2,0.1,1.3,0.6,-4.647875893152776,4.5233269667337686,-0.9070258000656204,3
62,62,Jarrell Brantley,PF,24,UTA,28,0,138,6.5,13.6,0.481,3.1,7.3,0.429,3.4,6.3,0.542,0.5,0.5,1.0,2.3,4.7,7.0,3.9,1.8,0.5,2.1,4.4,16.7,16.6,0.605,0.538,0.038,7.2,13.3,10.4,16.1,2.5,1.2,13.1,19.0,0.3,0.2,0.5,0.172,0.6,1.6,2.2,0.1,-0.11587896164734415,-1.4812634632692678,-2.059095300218342,1
63,63,Ignas Brazdeikis,SF,22,TOT,13,0,249,5.1,12.0,0.422,1.6,4.0,0.393,3.5,8.0,0.436,1.4,2.0,0.714,1.6,4.9,6.5,2.5,0.6,0.4,1.7,3.2,13.2,9.5,0.51,0.337,0.169,4.5,14.7,9.4,10.5,0.8,1.1,11.9,17.6,-0.1,0.1,0.1,0.016,-3.2,-2.1,-5.3,-0.2,2.018871115371447,0.5998411516285563,0.3879627286214194,1
64,64,Mikal Bridges,SF,24,PHO,72,72,2348,5.6,10.3,0.543,2.1,4.8,0.425,3.5,5.4,0.647,1.7,2.0,0.84,1.2,3.6,4.7,2.3,1.2,1.0,0.9,1.8,14.9,16.4,0.667,0.471,0.196,3.7,11.1,7.5,8.8,1.6,2.4,7.3,14.9,5.4,2.6,8.0,0.164,2.4,0.9,3.3,3.1,-2.378966667072144,-2.5008829011474063,-2.405084725622722,1
65,65,Miles Bridges,PF,22,CHO,66,19,1932,5.8,11.6,0.503,2.2,5.4,0.4,3.7,6.2,0.593,1.8,2.1,0.867,1.5,5.9,7.4,2.7,0.8,1.0,2.0,2.7,15.7,14.7,0.625,0.466,0.182,4.5,18.0,11.1,11.4,1.1,2.7,13.6,17.3,2.4,1.9,4.2,0.105,0.2,0.1,0.2,1.1,-1.2636627177842246,-0.6143843879442249,-0.9382143114469684,1
66,66,Amida Brimah,C,26,IND,5,0,29,6.2,9.9,0.625,0.0,0.0,0.0,6.2,9.9,0.625,3.7,3.7,1.0,2.5,7.4,9.9,1.2,0.0,6.2,5.0,5.0,16.1,16.6,0.697,0.0,0.375,7.5,22.3,15.0,4.8,0.0,14.0,30.0,19.6,0.0,0.1,0.0,0.073,-6.2,1.4,-4.8,0.0,-3.3143765198613178,7.272171328884697,0.7061885835857052,3
67,67,Oshae Brissett,SF,22,IND,21,16,519,5.1,10.5,0.483,2.3,5.4,0.423,2.8,5.1,0.548,3.5,4.5,0.769,2.0,6.0,8.0,1.2,1.3,1.4,0.7,2.2,15.9,17.2,0.638,0.517,0.43,6.1,17.9,12.0,4.6,1.7,3.1,5.3,15.6,1.2,0.6,1.8,0.165,1.1,-0.5,0.6,0.3,-1.2624624357574301,0.1512852973621591,-1.9092905141014866,1
68,68,Malcolm Brogdon,PG,28,IND,56,56,1930,8.3,18.3,0.453,2.7,7.0,0.388,5.6,11.3,0.493,2.9,3.3,0.864,1.1,4.4,5.5,6.1,0.9,0.3,2.1,2.1,22.1,17.9,0.561,0.382,0.181,3.3,13.2,8.3,25.7,1.2,0.6,9.8,25.9,2.9,1.3,4.2,0.105,3.0,-0.9,2.1,2.0,-2.1253161663956677,-3.7261634147796125,1.9547258753427574,0
69,69,Armoni Brooks,SG,22,HOU,20,5,520,5.4,13.3,0.406,4.2,10.9,0.382,1.2,2.4,0.514,0.5,0.8,0.583,0.7,4.0,4.7,2.1,0.8,0.3,1.5,2.4,15.4,10.4,0.565,0.818,0.063,2.0,12.4,7.0,8.7,1.1,0.9,10.0,17.9,0.1,0.2,0.3,0.03,-1.1,-2.1,-3.2,-0.2,3.448345412050196,-2.2403038957078474,-1.1699971170839483,1
70,70,Dillon Brooks,SF,25,MEM,67,67,1997,7.8,18.6,0.419,2.3,6.7,0.344,5.5,11.9,0.461,2.9,3.5,0.815,1.0,2.6,3.5,2.8,1.4,0.5,2.1,4.3,20.7,12.1,0.515,0.361,0.189,2.8,7.7,5.2,11.7,1.9,1.2,9.6,26.1,-0.5,1.8,1.4,0.033,-2.6,-1.1,-3.7,-0.9,0.7210641625694035,-1.9982055141883825,1.5243593486673017,1
71,71,Bruce Brown,PG,24,BRK,65,37,1451,5.8,10.5,0.556,0.4,1.5,0.288,5.4,9.0,0.599,2.1,2.9,0.735,2.8,5.9,8.7,2.6,1.4,0.7,1.3,3.6,14.2,16.1,0.604,0.139,0.277,8.9,17.2,13.3,9.8,1.9,1.7,10.2,15.9,2.8,1.5,4.4,0.144,-0.4,0.2,-0.1,0.7,-2.53170222420054,1.4577370764832085,-1.0273712063525493,3
72,72,Charlie Brown Jr.,SG,23,OKC,9,1,152,3.1,10.2,0.302,1.2,5.0,0.238,1.9,5.2,0.364,2.1,2.4,0.9,0.7,3.3,4.0,2.1,0.9,0.5,1.4,4.5,9.5,4.1,0.422,0.488,0.233,2.0,9.7,5.8,8.2,1.3,1.2,11.2,14.9,-0.2,0.1,-0.1,-0.032,-7.4,-1.3,-8.7,-0.3,4.390632675894348,0.5320620578961094,0.22543173538087885,1
73,73,Jaylen Brown,SG,24,BOS,58,58,1999,9.7,20.0,0.484,2.9,7.4,0.397,6.8,12.6,0.536,3.4,4.5,0.764,1.3,5.0,6.2,3.5,1.3,0.6,2.8,3.0,25.8,19.9,0.586,0.37,0.225,3.9,15.5,9.7,16.5,1.8,1.5,11.5,29.7,2.8,2.0,4.8,0.115,3.2,-0.7,2.5,2.3,-3.4677658090500914,-3.213007749548779,2.182502449405806,0
74,74,Moses Brown,C,21,OKC,43,32,920,5.7,10.5,0.545,0.0,0.0,0.0,5.7,10.5,0.545,3.1,4.9,0.619,6.0,9.0,15.0,0.4,1.2,1.8,1.7,3.6,14.5,18.8,0.572,0.0,0.47,17.2,26.2,21.6,1.7,1.6,4.5,11.7,16.9,1.3,1.3,2.6,0.138,-1.3,-1.2,-2.4,-0.1,-4.217412281855926,6.4177235570440265,0.24249663860979614,3
75,75,Sterling Brown,SG,25,HOU,51,14,1229,4.4,9.8,0.448,2.7,6.3,0.423,1.7,3.5,0.492,0.7,0.9,0.806,1.1,5.4,6.6,2.1,1.1,0.4,1.2,2.8,12.2,11.1,0.597,0.642,0.093,3.2,16.8,9.7,8.4,1.5,0.9,10.5,13.5,1.0,0.8,1.8,0.071,-1.6,0.0,-1.6,0.1,1.6976610528498886,-0.7926011045671446,-2.2456827741895395,1
76,76,Troy Brown Jr.,SF,21,TOT,34,0,524,4.3,9.9,0.431,1.5,4.8,0.314,2.7,5.1,0.541,1.0,1.4,0.714,1.4,5.8,7.2,2.0,0.7,0.4,1.4,3.4,11.1,8.5,0.525,0.486,0.146,4.2,17.4,10.8,7.2,0.9,1.0,12.1,14.0,0.0,0.5,0.5,0.043,-3.3,-0.6,-4.0,-0.3,2.0622456695779325,1.0480355420467378,-1.1192578954549988,1
77,77,Jalen Brunson,PG,24,DAL,68,12,1697,7.0,13.3,0.523,1.7,4.2,0.405,5.2,9.1,0.578,2.5,3.2,0.795,0.6,4.3,4.9,5.1,0.7,0.0,1.7,2.3,18.2,17.1,0.618,0.319,0.241,1.8,13.1,7.5,21.3,1.0,0.1,10.3,20.2,3.9,1.1,5.1,0.143,1.5,-0.6,0.9,1.2,-1.641647766694618,-2.704000155512238,0.36154625549226127,1
78,78,Elijah Bryant,SG,25,MIL,1,0,32,6.8,14.6,0.462,1.1,5.6,0.2,5.6,9.0,0.625,3.4,3.4,1.0,2.3,4.5,6.8,3.4,0.0,1.1,4.5,4.5,18.0,10.6,0.559,0.385,0.231,6.8,12.7,9.9,12.6,0.0,2.8,21.8,24.0,0.0,0.0,0.0,0.008,-3.9,-3.4,-7.3,0.0,0.6855129129737377,1.2742356825156143,2.9437469963854017,1
79,79,Thomas Bryant,C,23,WAS,10,10,271,7.8,12.1,0.648,1.2,2.8,0.429,6.6,9.3,0.714,2.1,3.2,0.667,2.4,5.7,8.1,2.0,0.5,1.1,1.5,4.1,19.0,18.7,0.704,0.231,0.264,7.1,16.8,11.9,8.2,0.7,2.5,9.8,17.2,0.7,0.2,1.0,0.171,1.4,-0.6,0.9,0.2,-2.396420815025992,1.1566950885458465,-1.2195004771352376,3
80,80,Reggie Bullock,SF,29,NYK,65,64,1949,4.6,10.4,0.442,3.0,7.4,0.41,1.6,3.0,0.521,0.9,1.0,0.909,0.3,3.8,4.1,1.8,1.0,0.2,0.8,2.7,13.1,11.1,0.606,0.709,0.098,0.9,11.4,6.2,7.4,1.3,0.5,7.1,14.4,2.3,2.3,4.6,0.114,-0.9,0.8,-0.1,0.9,1.3009245740359001,-2.7606180529021223,-2.569058657663468,1
81,81,Trey Burke,PG,28,DAL,62,1,911,6.0,13.9,0.428,2.3,6.5,0.354,3.7,7.5,0.492,2.0,2.3,0.895,0.4,1.7,2.1,3.2,1.4,0.3,1.3,2.5,16.2,12.6,0.544,0.465,0.161,1.2,5.3,3.3,12.9,1.9,0.7,8.0,20.0,0.7,0.7,1.4,0.071,-1.4,-0.4,-1.8,0.0,1.7305379600992083,-2.885238320802484,-0.6205712319444505,1
82,82,Alec Burks,SG,29,NYK,49,5,1255,6.0,14.3,0.42,2.9,7.1,0.415,3.1,7.3,0.425,2.9,3.4,0.856,0.6,5.9,6.5,3.1,0.9,0.4,1.4,2.9,17.9,14.8,0.564,0.492,0.236,1.8,17.6,9.8,13.2,1.2,1.1,8.2,21.3,1.5,1.8,3.3,0.126,0.9,0.6,1.5,1.1,-0.8063691114556766,-2.2481217517917464,-0.038818135539606426,1
83,83,Jimmy Butler,SF,31,MIA,52,52,1745,7.6,15.2,0.497,0.5,2.1,0.245,7.0,13.1,0.538,7.4,8.6,0.863,1.9,5.5,7.4,7.6,2.2,0.4,2.2,1.5,23.0,26.5,0.607,0.139,0.565,6.3,17.1,11.8,35.1,3.1,1.1,10.6,26.6,6.6,2.7,9.3,0.255,5.4,2.3,7.7,4.3,-8.019048890935453,-3.3533726211786172,2.457174757859707,0
84,84,Bruno Caboclo,PF,25,HOU,6,0,36,8.0,17.0,0.471,0.0,5.0,0.0,8.0,12.0,0.667,1.0,2.0,0.5,3.0,11.0,14.0,1.0,0.0,2.0,4.0,6.0,17.0,9.0,0.475,0.294,0.118,8.5,34.0,20.7,4.7,0.0,5.0,18.3,25.8,-0.1,0.0,-0.1,-0.088,-8.5,-1.7,-10.2,-0.1,-0.8775478468228506,6.235120634882981,3.327510072663408,3
85,85,Devontae Cacok,PF,24,LAL,20,1,98,6.2,10.7,0.586,0.0,0.0,0.0,6.2,10.7,0.586,1.8,4.0,0.455,4.4,7.3,11.8,0.4,1.8,1.5,1.8,2.9,14.3,17.2,0.576,0.0,0.379,13.8,22.8,18.4,1.5,2.5,3.7,12.9,17.2,0.1,0.2,0.3,0.142,-1.5,0.4,-1.0,0.0,-2.9002981181799417,5.2409865538844596,-0.8967181123852817,3
86,86,Kentavious Caldwell-Pope,SG,27,LAL,67,67,1902,4.1,9.6,0.431,2.3,5.5,0.41,1.9,4.0,0.46,1.8,2.1,0.866,0.5,2.9,3.4,2.4,1.2,0.5,1.2,2.2,12.4,10.7,0.588,0.579,0.221,1.6,8.9,5.3,9.2,1.6,1.2,10.6,14.2,1.6,2.6,4.2,0.107,-1.6,1.0,-0.5,0.7,1.1961025219974701,-2.21130023396397,-1.9940014604243843,1
87,87,Facundo Campazzo,PG,29,DEN,65,19,1425,3.0,8.0,0.381,1.9,5.5,0.352,1.1,2.5,0.444,2.0,2.3,0.879,0.6,2.8,3.4,5.9,2.0,0.4,1.8,3.3,10.0,11.6,0.558,0.686,0.289,1.8,8.9,5.3,20.2,2.7,1.0,17.1,13.1,1.6,1.5,3.1,0.105,-1.7,1.2,-0.6,0.5,1.8258077853810328,-2.2496060421723385,-1.759566702540752,1
88,88,Vlatko Čančar,PF,23,DEN,41,1,281,4.2,9.2,0.458,1.2,4.2,0.273,3.1,5.0,0.615,1.3,1.7,0.769,1.4,5.0,6.4,1.8,1.4,0.3,1.8,2.3,10.9,9.7,0.547,0.458,0.181,4.5,15.7,10.1,6.4,1.9,0.7,15.3,14.2,0.0,0.3,0.3,0.053,-2.6,0.0,-2.6,0.0,1.6331092578192457,0.6633062792795325,-1.681547300913782,1
89,89,Devin Cannady,PG,24,ORL,8,0,74,5.4,13.6,0.393,2.9,7.8,0.375,2.4,5.8,0.417,2.9,3.4,0.857,0.0,2.4,2.4,0.5,2.4,0.5,1.0,4.4,16.5,11.2,0.547,0.571,0.25,0.0,7.3,3.5,2.1,3.3,1.2,6.0,19.3,0.0,0.1,0.1,0.057,-4.0,1.0,-3.1,0.0,2.428560517216007,-2.349266160070608,-1.6740791122333967,1
90,90,Clint Capela,C,26,ATL,63,63,1898,7.8,13.2,0.594,0.0,0.0,0.0,7.8,13.2,0.594,2.5,4.3,0.573,5.6,11.5,17.1,0.9,0.8,2.4,1.4,2.8,18.1,24.3,0.601,0.0,0.327,17.5,34.3,26.1,4.1,1.1,6.0,8.4,19.9,4.9,3.3,8.2,0.207,2.7,0.0,2.7,2.2,-8.40831862665907,5.610981822731167,0.5995293690570981,3
91,91,Vernon Carey Jr.,C,19,CHO,19,4,115,5.6,11.3,0.5,0.3,2.2,0.143,5.3,9.1,0.586,2.8,3.4,0.818,1.9,6.6,8.5,0.6,0.3,1.6,1.6,4.1,14.4,11.7,0.563,0.194,0.306,5.6,20.1,12.7,2.6,0.4,4.3,10.9,17.2,0.0,0.1,0.2,0.066,-4.4,-1.7,-6.1,-0.1,-0.24978383818318495,3.4815570059332437,0.3043536833127132,3
92,92,Jevon Carter,PG,25,PHO,60,1,717,4.7,11.2,0.422,2.8,7.6,0.371,1.9,3.6,0.528,0.2,0.4,0.571,0.8,3.8,4.6,3.6,1.5,0.5,0.8,2.8,12.5,12.2,0.548,0.677,0.031,2.6,11.8,7.3,13.0,2.0,1.1,6.6,15.0,0.7,0.8,1.6,0.104,-0.4,0.9,0.5,0.5,1.917940568585651,-1.9346831334244599,-2.540645866592054,1
93,93,Wendell Carter Jr.,C,21,TOT,54,44,1375,6.0,12.0,0.503,0.4,1.3,0.294,5.6,10.6,0.53,3.4,4.7,0.732,3.5,8.1,11.6,2.7,0.9,1.1,2.0,3.8,15.9,16.7,0.566,0.112,0.392,10.2,24.6,17.4,11.2,1.2,2.7,12.7,19.3,1.7,1.7,3.4,0.118,-1.1,-0.2,-1.3,0.2,-3.3485283083963235,2.9628766239022672,0.846215389096587,3
94,94,Michael Carter-Williams,SG,29,ORL,31,25,800,4.7,12.2,0.389,0.7,2.7,0.246,4.1,9.4,0.431,2.2,3.6,0.613,1.8,4.5,6.3,5.8,1.1,0.8,3.1,3.6,12.3,9.5,0.449,0.226,0.296,4.9,13.4,9.0,24.3,1.5,1.9,18.4,20.2,-1.1,0.6,-0.5,-0.028,-4.6,-0.2,-4.8,-0.6,1.518925886089948,1.186206292187146,1.8805632269330843,1
95,95,Alex Caruso,PG,26,LAL,58,6,1216,3.9,9.0,0.436,1.6,4.1,0.401,2.3,5.0,0.464,1.5,2.3,0.645,0.9,4.1,5.0,4.7,1.9,0.4,2.3,3.2,11.0,11.1,0.547,0.449,0.249,2.9,12.8,7.9,18.1,2.6,1.1,18.3,14.8,0.3,2.1,2.4,0.095,-2.5,2.5,0.0,0.6,0.8760006170899561,-0.9643242489838963,-1.4945634218408304,1
96,96,Willie Cauley-Stein,C,27,DAL,53,16,906,4.6,7.2,0.632,0.0,0.4,0.091,4.5,6.8,0.667,1.9,3.1,0.628,2.6,6.8,9.4,1.4,0.8,1.7,1.2,5.1,11.1,14.3,0.647,0.06,0.429,8.1,20.5,14.3,5.3,1.1,4.4,11.8,12.0,1.6,1.2,2.8,0.147,-2.2,0.9,-1.3,0.2,-2.1881998049760583,4.279805682690643,-1.9687210130325303,3
97,97,Chris Chiozza,PG,25,BRK,22,1,232,4.8,13.7,0.352,2.0,6.5,0.31,2.8,7.1,0.391,2.0,2.6,0.765,0.5,3.3,3.7,10.1,1.1,0.9,2.5,2.9,13.7,12.9,0.461,0.477,0.193,1.5,9.5,5.7,36.9,1.5,2.3,14.4,21.0,0.1,0.2,0.3,0.063,-0.1,-0.6,-0.7,0.1,1.6448737566342897,-2.498331622420551,1.4886279507298503,1
98,98,Marquese Chriss,PF,23,GSW,2,0,27,6.7,18.7,0.357,1.3,6.7,0.2,5.3,12.0,0.444,2.7,5.3,0.5,4.0,13.3,17.3,2.7,0.0,2.7,2.7,4.0,17.3,11.8,0.412,0.357,0.286,12.0,38.9,25.6,11.0,0.0,6.5,11.3,28.1,-0.1,0.1,0.0,-0.03,-2.4,0.3,-2.1,0.0,-3.0264413380685307,5.549472963913149,3.515125776642052,3
99,99,Gary Clark,PF-SF,26,TOT,39,11,654,2.2,7.3,0.303,1.7,5.9,0.287,0.5,1.3,0.375,0.4,0.6,0.8,1.8,4.5,6.3,1.7,0.7,0.4,0.9,1.9,6.6,6.0,0.436,0.818,0.076,5.1,13.5,9.1,6.4,1.0,1.0,11.1,10.1,-0.3,0.4,0.1,0.008,-4.2,-0.7,-4.9,-0.5,4.541502439946129,0.7298260236336885,-1.8401275820555305,1
100,100,Brandon Clarke,PF,24,MEM,59,16,1415,6.5,12.6,0.517,0.5,2.0,0.26,6.0,10.6,0.565,2.0,2.9,0.69,2.5,5.9,8.3,2.4,1.5,1.3,0.8,2.1,15.5,17.3,0.56,0.156,0.228,7.2,17.5,12.3,9.5,2.0,3.2,5.7,17.2,2.2,2.0,4.2,0.142,0.4,1.2,1.5,1.3,-3.0372330610737297,0.9226924976328688,-1.0405954107228257,3
101,101,Jordan Clarkson,SG,28,UTA,68,1,1818,9.0,21.3,0.425,4.1,11.9,0.347,4.9,9.4,0.523,2.6,2.9,0.896,0.9,4.5,5.4,3.3,1.2,0.2,2.3,2.2,24.8,17.1,0.549,0.557,0.134,2.9,12.7,8.0,15.3,1.6,0.4,9.2,29.7,1.7,2.5,4.2,0.111,1.8,-0.4,1.4,1.6,-1.4856559431067007,-4.5878055891018334,1.4941257042742284,0
102,102,Nic Claxton,C,21,BRK,32,1,594,5.5,8.8,0.621,0.1,0.3,0.2,5.4,8.5,0.636,1.9,3.9,0.484,2.6,7.5,10.1,1.7,1.4,2.4,1.1,4.1,12.8,16.9,0.612,0.034,0.441,8.4,21.8,15.4,6.4,1.9,5.9,9.4,14.0,1.0,0.9,1.9,0.153,-1.0,1.4,0.4,0.4,-3.115844981246784,4.207373712585999,-1.9584822535622424,3
103,103,Amir Coffey,SG,23,LAC,44,1,394,4.1,9.4,0.437,2.1,5.1,0.411,2.0,4.3,0.468,2.5,3.5,0.711,0.9,3.1,4.0,2.0,0.9,0.0,1.4,2.7,12.8,10.1,0.585,0.544,0.369,2.9,9.4,6.3,7.4,1.3,0.0,11.1,15.1,0.4,0.3,0.7,0.085,-1.9,-0.1,-2.0,0.0,2.1894392483999847,-1.0827698416019742,-1.2839933811573296,1
104,104,John Collins,PF,23,ATL,63,63,1848,8.4,15.0,0.556,1.6,4.1,0.399,6.7,11.0,0.615,3.3,4.0,0.833,2.3,6.8,9.1,1.5,0.7,1.2,1.6,3.8,21.6,20.6,0.645,0.27,0.265,7.1,20.3,13.8,6.9,0.9,3.0,8.9,22.2,4.8,1.9,6.7,0.174,2.5,-0.2,2.3,2.0,-4.760110190229115,-0.17509006845948272,0.3298882844794303,0
105,105,Mike Conley,PG,33,UTA,51,51,1498,6.8,15.4,0.444,3.3,8.1,0.412,3.5,7.3,0.479,2.9,3.4,0.852,0.9,3.4,4.3,7.3,1.7,0.2,2.4,2.4,19.9,19.2,0.589,0.523,0.222,2.7,9.6,6.3,30.6,2.3,0.5,12.4,23.1,4.0,2.1,6.1,0.197,3.6,1.3,4.9,2.6,-2.2574319267856886,-5.158927273550344,0.3883561568392314,0
106,106,Pat Connaughton,SG,28,MIL,69,4,1575,3.8,8.8,0.434,2.3,6.2,0.371,1.5,2.6,0.583,0.7,0.9,0.775,1.4,6.1,7.6,1.9,1.1,0.5,0.8,2.3,10.7,11.3,0.578,0.703,0.103,4.4,17.3,11.1,6.3,1.5,1.3,7.5,11.6,1.8,1.7,3.5,0.108,-0.5,0.5,0.0,0.8,0.7731815629418436,-0.5165932476302122,-2.8845716128941,1
107,107,Quinn Cook,PG,27,TOT,23,0,157,6.6,15.6,0.426,2.5,6.0,0.423,4.1,9.6,0.429,1.6,1.8,0.875,0.5,3.4,3.9,4.1,0.9,0.2,1.6,2.3,17.4,12.7,0.531,0.382,0.118,1.4,10.9,6.1,18.3,1.3,0.6,8.9,21.8,0.1,0.1,0.2,0.061,-1.0,-0.2,-1.2,0.0,1.3275317830422193,-2.486134253775854,0.2778974817433368,1
108,108,Tyler Cook,SF-PF,23,TOT,32,1,438,5.7,8.5,0.67,0.1,0.2,0.5,5.6,8.3,0.673,1.4,2.9,0.486,2.3,5.5,7.8,1.4,0.7,0.2,1.7,2.9,12.8,12.8,0.659,0.019,0.34,7.0,17.2,12.1,5.9,0.9,0.4,15.1,13.9,0.5,0.3,0.8,0.09,-2.2,-0.9,-3.0,-0.1,-0.6490368768003648,2.3052572108054363,-1.2900004895187862,3
109,109,DeMarcus Cousins,C,30,TOT,41,11,713,6.6,15.4,0.426,2.4,6.8,0.348,4.2,8.6,0.488,3.0,4.1,0.728,2.7,10.6,13.3,3.8,1.7,1.2,3.2,5.4,18.5,16.4,0.537,0.443,0.266,8.0,32.7,20.0,16.3,2.3,3.0,15.8,24.5,0.0,1.2,1.2,0.079,-1.2,1.6,0.4,0.4,-2.7693196255296764,1.7434704094693574,1.0273010683596162,3
110,110,Robert Covington,PF,30,POR,70,70,2243,3.3,8.2,0.401,2.2,5.7,0.379,1.1,2.5,0.451,0.8,1.0,0.806,1.0,6.5,7.5,1.9,1.6,1.3,1.0,3.1,9.5,11.2,0.553,0.699,0.122,2.8,19.8,11.1,6.8,2.2,3.4,10.7,11.5,1.4,2.4,3.7,0.08,-1.3,1.5,0.2,1.2,0.6552282390060548,-0.06778770678286543,-2.9136304227372825,1
111,111,Torrey Craig,SF,30,TOT,50,8,803,4.9,10.2,0.48,1.7,4.8,0.368,3.1,5.4,0.579,0.8,1.0,0.773,2.6,6.3,8.8,2.2,1.3,1.2,1.1,3.7,12.3,14.2,0.579,0.467,0.097,8.1,19.1,13.7,7.9,1.7,2.9,9.6,14.3,1.1,1.1,2.2,0.133,-0.3,0.7,0.4,0.5,-0.5989979318984199,1.157597129935589,-2.350104281420788,1
112,112,Jae Crowder,PF,30,PHO,60,42,1648,4.3,10.7,0.404,3.2,8.3,0.389,1.1,2.4,0.455,1.2,1.6,0.76,0.7,5.5,6.2,2.8,1.0,0.6,1.2,2.7,13.2,11.8,0.574,0.772,0.152,2.2,16.9,9.7,10.0,1.4,1.5,9.5,15.7,1.4,1.9,3.3,0.097,0.3,0.8,1.1,1.3,0.9607465227697659,-1.8880474793692243,-1.8788117461946328,1
113,113,Jarrett Culver,SG,21,MIN,34,7,499,5.0,12.1,0.411,0.9,3.8,0.245,4.0,8.3,0.487,2.1,3.5,0.604,2.5,5.1,7.5,1.7,1.2,0.6,2.0,4.2,13.0,8.8,0.476,0.315,0.286,7.1,15.8,11.3,6.8,1.6,1.6,12.9,18.2,-0.4,0.3,-0.1,-0.006,-4.5,-1.1,-5.6,-0.5,1.42820258490458,2.162002997696238,0.576873984489438,1
114,114,Seth Curry,SG,30,PHI,57,57,1638,5.7,12.1,0.467,2.8,6.2,0.45,2.9,6.0,0.485,1.5,1.7,0.896,0.2,2.8,3.0,3.4,1.0,0.2,1.4,2.1,15.6,12.9,0.607,0.507,0.139,0.7,8.3,4.6,13.6,1.3,0.4,10.0,17.1,2.3,1.7,4.0,0.118,0.1,-0.4,-0.3,0.7,0.8751219753776712,-3.3498411583324663,-1.1815047446694977,1
115,115,Stephen Curry,PG,32,GSW,63,63,2152,11.0,22.8,0.482,5.6,13.4,0.421,5.4,9.4,0.569,6.1,6.6,0.916,0.5,5.3,5.8,6.1,1.3,0.1,3.6,2.0,33.7,26.3,0.655,0.587,0.289,1.5,15.4,8.5,30.5,1.7,0.3,12.2,34.8,6.5,2.5,9.0,0.201,8.3,0.4,8.7,5.8,-6.338148943460201,-8.097762058969279,3.3949495888468353,0
116,116,Nate Darling,SG,22,CHO,7,0,26,2.8,9.7,0.286,2.8,9.7,0.286,0.0,0.0,0.0,4.2,4.2,1.0,1.4,0.0,1.4,1.4,0.0,1.4,1.4,1.4,12.5,8.2,0.541,1.0,0.429,4.1,0.0,2.1,5.1,0.0,3.8,10.7,15.4,0.0,0.0,0.0,0.038,-1.5,-2.5,-4.0,0.0,4.8506933061090125,-1.741840836336334,0.17881351830644435,1
117,117,Anthony Davis,PF,27,LAL,36,36,1162,9.3,19.0,0.491,0.8,3.1,0.26,8.5,15.9,0.536,4.9,6.6,0.738,1.9,6.9,8.9,3.4,1.4,1.8,2.3,1.9,24.4,22.1,0.556,0.163,0.349,6.0,21.5,13.8,16.4,1.9,4.5,9.5,29.2,1.3,2.4,3.7,0.152,2.6,2.2,4.8,2.0,-5.937614924194914,-0.25793373799343255,2.1490186816911576,0
118,118,Ed Davis,C,31,MIN,23,7,299,2.3,5.3,0.432,0.0,0.0,0.0,2.3,5.3,0.432,1.2,1.4,0.833,5.5,8.3,13.8,2.5,1.6,1.6,0.8,6.7,5.8,13.1,0.487,0.0,0.273,16.1,26.0,20.8,9.0,2.1,3.8,12.4,7.9,0.5,0.4,0.8,0.135,-3.3,1.1,-2.2,0.0,-1.132860567428182,6.816444082909594,-2.0408841858445435,3
119,119,Terence Davis,SG,23,TOT,61,4,1074,6.5,15.3,0.428,3.3,8.9,0.367,3.3,6.3,0.513,1.5,1.8,0.818,0.7,4.5,5.2,2.8,1.5,0.5,2.1,3.3,17.9,12.7,0.555,0.586,0.121,2.0,14.1,7.9,11.4,2.0,1.2,11.6,21.8,0.1,0.8,0.8,0.038,-0.9,-0.9,-1.7,0.1,1.329328872610263,-2.1536416050642258,-0.31234569824453556,1
120,120,Gabriel Deck,PF,25,OKC,10,0,212,5.4,11.4,0.478,0.3,2.5,0.133,5.1,8.8,0.577,3.1,3.7,0.818,2.7,4.1,6.8,4.1,1.4,0.0,1.0,1.5,14.3,16.1,0.548,0.224,0.328,7.8,11.9,9.8,17.3,1.8,0.0,7.3,16.6,0.4,0.1,0.5,0.12,0.0,-0.4,-0.4,0.1,-0.6764836272487414,0.29474634307177167,-0.33910953417727563,1
